name,mod,rate,time,mean_stderr,trial,std
mixing,1,0.01,97.22678637235173,4.833916639381751,445,98.08822856575166
mixing,1,0.02,51.06032895164955,2.425270045921909,452,50.55662137761769
mixing,1,0.04,25.869760689114848,1.2462324748039566,436,26.67721161079607
mixing,1,0.08,12.58588550801348,0.6015510419964198,453,12.336359642977826
mixing,1,0.1,10.277050891311989,0.46563601161335844,441,9.420094768492145
mixing,1,0.2,4.882113971014446,0.22397609161474144,449,4.915243744362332
mixing,1,0.4,2.596335897658735,0.10525680108160829,462,2.342199354496874
mixing,1,0.8,1.336010742136969,0.06212565064483788,462,1.306076394454468
mixing,1,1.0,0.9107608732036995,0.04252140719080588,457,0.8852874354387072
mixing,1,1.2,0.8715429903447685,0.0385805658147131,450,0.8253458778836225
mixing,1,1.6,0.5780169988655791,0.026040823954981186,460,0.5370473932149755
mixing,1,1.8,0.5644368063930449,0.02436443737275529,472,0.5411109630845344
mixing,1,1.85,0.554533102688521,0.02837245535303634,453,0.5989577415941743
mixing,1,1.9,0.5452175693066327,0.024626769635190705,437,0.5395208491425392
mixing,1,1.95,0.48021342624243385,0.023849401801102555,450,0.4951868389749747
mixing,1,2.0,0.46693508572891396,0.020702156108172935,444,0.45841415344272723
mixing,1,2.05,0.46901629509870063,0.02119586638482836,436,0.44474392446479405
mixing,1,2.1,0.45717770039392064,0.020412733326311352,466,0.46220022220559515
mixing,1,2.15,0.48402349714517084,0.02095345156959586,446,0.43590622964689185
mixing,1,2.2,0.49021269368690035,0.021303528979555626,473,0.47094079286227764
mixing,1,2.4,0.3907847159405037,0.018206342685977508,431,0.38969341567772275
mixing,1,2.8,0.363973598762986,0.01916123241844482,455,0.382783665772135
mixing,1,3.2,0.3371659062664627,0.014663420115577351,445,0.3149607088012653
mixing,1,4.0,0.24745618017860052,0.011407166850450397,444,0.2315801731205013
mixing,1,8.0,0.12942063545216365,0.0057660612843123665,434,0.12327713011721442
mixing,1,10.0,0.1014403474705317,0.0051269625795828215,425,0.10205304218549585
mixing,1,100.0,0.01002082678678952,0.00043509553662892633,452,0.009810730235066806
mixing,2,0.01,18352.169071866476,899.4480259132638,474,19668.840616313046
mixing,2,0.02,5307.771183320198,254.0589192635292,443,5305.592180386438
mixing,2,0.04,1382.9383701052832,64.8921733943603,463,1421.9108280199348
mixing,2,0.08,343.33700088675846,15.21074515884492,455,332.1618346191272
mixing,2,0.1,220.62316857032474,10.407507498378509,454,221.60247577310295
mixing,2,0.2,61.383140046417026,3.095846621324615,418,64.90789211695649
mixing,2,0.4,17.46367210019045,0.7824124498750812,444,16.653600086503598
mixing,2,0.8,5.524636419504762,0.27450985674720413,420,5.616496821131557
mixing,2,1.0,3.7669783555171525,0.15941444137654417,454,3.4749390475391815
