name,mod,rate,time,mean_stderr,trial,std
full_adder,1,0.1,2188.693887824795,86.78772700922917,900,2603.631810276875
full_adder,1,0.2,339.2753045340181,13.495623481627737,900,404.8687044488321
full_adder,1,0.4,55.26600301949881,1.8773493805755233,900,56.3204814172657
full_adder,1,0.8,12.650122703324483,0.4199319780575262,900,12.597959341725785
full_adder,1,1.0,7.480490134111895,0.3993654097868045,400,7.98730819573609
full_adder,1,1.2,5.5861014213258295,0.24958673267934173,400,4.9917346535868345
full_adder,1,1.3,4.922625375042602,0.2217809169922273,400,4.435618339844546
full_adder,1,1.4,4.214273957923378,0.08513134369890255,2000,3.80718943053289
full_adder,1,1.42,4.320321141400739,0.10265828700955763,1600,4.106331480382305
full_adder,1,1.426,4.279197428657711,0.08931231838366846,2000,3.9941683026797365
full_adder,1,1.428,4.185924454299208,0.08579140215603026,2000,3.836708142118114
full_adder,1,1.43,4.232720697617797,0.08024270996947877,2000,3.5885630838110925
full_adder,1,1.432,4.191905458358726,0.08140924633600864,2000,3.6407321760868205
full_adder,1,1.434,4.412237798270192,0.08833688560410337,2000,3.9505456226279545
full_adder,1,1.44,4.1357515103210325,0.09600435244797635,1600,3.840174097919054
full_adder,1,1.46,4.136050568064317,0.09433409987328731,1600,3.7733639949314925
full_adder,1,1.48,4.003243144403092,0.08954861126427241,1600,3.581944450570896
full_adder,1,1.5,3.661529317700941,0.1467537357684863,400,2.935074715369726
full_adder,1,1.6,3.5499519760368288,0.1646175993295246,400,3.292351986590492
full_adder,1,1.8,2.982787692084523,0.11938072507960043,400,2.3876145015920085
full_adder,1,2.0,2.57065914496201,0.10062112441783036,400,2.012422488356607
full_adder,1,5.0,0.7476166981497585,0.0241397134550512,400,0.482794269101024
full_adder,1,10.0,0.31407426700802754,0.009481489931631143,400,0.18962979863262286
full_adder,1,20.0,0.15760861775888627,0.0053073877941835134,300,0.09192665314996758
full_adder,1,40.0,0.0760126095095288,0.0025630817209099334,400,0.05126163441819867
full_adder,1,80.0,0.03877131195757678,0.0011485644372803707,400,0.022971288745607416
full_adder,1,100.0,0.029644189705187812,0.0008500455038280056,400,0.017000910076560113
full_adder,1,200.0,0.014860157319743795,0.000433255817940525,400,0.0086651163588105
full_adder,1,400.0,0.007261631045846401,0.00020737097361666235,400,0.004147419472333247
full_adder,1,600.0,0.005038890439485467,6.660702740706478e-05,1600,0.0026642810962825914
full_adder,1,800.0,0.0037331247005372337,9.594340755483425e-05,400,0.001918868151096685
full_adder,1,1000.0,0.0030312766915425865,7.89660670309158e-05,400,0.001579321340618316
full_adder,2,0.4,2003.2697512982452,230.92782225905933,100,2309.278222590593
full_adder,2,0.8,100.45993368313502,9.094844788424409,100,90.94844788424409
full_adder,2,1.0,40.60073045220394,2.016112582381633,400,40.322251647632655
full_adder,2,1.2,22.184149502572712,1.0607008265809001,400,21.214016531618004
full_adder,2,1.3,17.804610956374887,0.7930811947690289,400,15.861623895380578
full_adder,2,1.4,14.51708218294833,0.2818062012798737,2000,12.602756450855718
full_adder,2,1.42,14.029891115689344,0.2971687194636991,1600,11.886748778547965
full_adder,2,1.426,13.6877184414313,0.2596245149854444,2000,11.610761282657332
full_adder,2,1.428,13.94843698559083,0.28196500565330423,2000,12.609858398338016
full_adder,2,1.43,14.198620720178614,0.2819261666978005,2000,12.608121467444388
full_adder,2,1.432,13.851997016623157,0.2629250024134861,2000,11.758363567617025
full_adder,2,1.434,13.69853555701151,0.2662458206179511,2000,11.906875072539075
full_adder,2,1.44,13.767257913437698,0.28615864808016317,1600,11.446345923206527
full_adder,2,1.46,13.650902184870487,0.3076019168808847,1600,12.304076675235386
full_adder,2,1.48,12.589072565016206,0.2763686623701187,1600,11.054746494804748
full_adder,2,1.5,12.358901488490856,0.474202126884998,400,9.48404253769996
full_adder,2,1.6,10.724908334580489,0.4329615436054584,400,8.659230872109168
full_adder,2,1.8,8.154480194371903,0.3409393012122087,400,6.818786024244174
full_adder,2,2.0,6.3896468461348706,0.24874494969060934,400,4.974898993812187
full_adder,2,5.0,1.3917431813494567,0.041051652552362046,400,0.8210330510472409
full_adder,2,10.0,0.6051438784291551,0.014026004709587413,400,0.2805200941917483
full_adder,2,20.0,0.2878509018798772,0.007468550471630105,300,0.12935908875755844
full_adder,2,40.0,0.13308183751311184,0.002827174781757845,400,0.0565434956351569
full_adder,2,80.0,0.06460582496354991,0.0013105500571925493,400,0.026211001143850984
full_adder,2,100.0,0.05237737964223772,0.0011980934067938132,400,0.023961868135876262
full_adder,2,200.0,0.0260941278000812,0.0005622284925458337,400,0.011244569850916673
full_adder,2,400.0,0.012953567549106197,0.00026725060671278886,400,0.005345012134255777
full_adder,2,600.0,0.00846253561467052,9.073602679150411e-05,1600,0.0036294410716601645
full_adder,2,800.0,0.006441170116253991,0.00012746179603979042,400,0.0025492359207958085
full_adder,2,1000.0,0.005226802311318863,0.00012072228188474015,400,0.002414445637694803
full_adder,4,1.0,388.18850808003504,22.45741241960003,400,449.1482483920006
full_adder,4,1.2,115.88186829665578,5.229406663607779,400,104.58813327215559
full_adder,4,1.3,78.85738668186183,3.5915896583659457,400,71.83179316731892
full_adder,4,1.4,56.74374590885593,1.1048073590449676,2000,49.4084871373313
full_adder,4,1.42,49.88212477638604,1.0678736746716064,1600,42.714946986864256
full_adder,4,1.426,49.47539218560779,0.9230375702532237,2000,41.279495057448926
full_adder,4,1.428,47.81097616293317,0.903051737511581,2000,40.38570144550384
full_adder,4,1.43,49.812255519801504,0.9261280299248768,2000,41.41770461559968
full_adder,4,1.432,49.19401816223059,0.9616083003173495,2000,43.00443054475252
full_adder,4,1.434,48.51019802266386,0.940550116513685,2000,42.06267993539895
full_adder,4,1.44,50.9201881473218,1.1267343029141206,1600,45.06937211656482
full_adder,4,1.46,48.37760084667141,1.1108745391727617,1600,44.434981566910466
full_adder,4,1.48,41.82957634426069,0.8589194642068856,1600,34.35677856827542
full_adder,4,1.5,40.05987364167959,1.647001462078368,400,32.94002924156736
full_adder,4,1.6,32.261833561484075,1.1738457098928532,400,23.476914197857063
full_adder,4,1.8,21.66395222689999,0.8046471026140433,400,16.092942052280865
full_adder,4,2.0,15.246397403639039,0.49560635519388624,400,9.912127103877724
full_adder,4,5.0,2.9353999996610183,0.0639569825332025,400,1.27913965066405
full_adder,4,10.0,1.1165796993920407,0.02123541505622197,400,0.42470830112443936
full_adder,4,20.0,0.5072569041140051,0.010171387068016659,300,0.17617359185253892
full_adder,4,40.0,0.24236232851658115,0.004054037237836135,400,0.08108074475672271
full_adder,4,80.0,0.1145373185629321,0.0019614227692316692,400,0.03922845538463338
full_adder,4,100.0,0.0943401359410355,0.001547638651843885,400,0.030952773036877698
full_adder,4,200.0,0.04667512802122825,0.0007926571728733624,400,0.015853143457467248
full_adder,4,400.0,0.022616965111270485,0.00036563226791649656,400,0.007312645358329931
full_adder,4,600.0,0.015460537656457609,0.0001310015163297835,1600,0.005240060653191341
full_adder,4,800.0,0.011598114219224551,0.00018250186116079616,400,0.0036500372232159232
full_adder,4,1000.0,0.009013653679053536,0.00013245642821713507,400,0.0026491285643427016
full_adder,6,1.0,2404.26515621743,255.6518361567295,100,2556.518361567295
full_adder,6,100.0,0.13714211878524124,0.003923829142335165,100,0.03923829142335165
full_adder,8,1.0,19137.061503320885,1987.7802125161268,100,19877.802125161266
full_adder,8,1.2,1144.3502773619703,134.43103736600438,100,1344.3103736600438
full_adder,8,1.3,431.88019879824276,36.89262766961217,100,368.9262766961217
full_adder,8,1.4,244.01869843047893,5.556785438394017,1700,229.1121330139267
full_adder,8,1.42,206.5784958986965,4.530123676029433,1600,181.20494704117732
full_adder,8,1.426,193.8496189744912,4.148728116146274,2000,185.53676175735424
full_adder,8,1.428,197.1993677529343,3.9347313479245716,2000,175.96653534317437
full_adder,8,1.43,189.97312201124737,3.5881241298806446,2000,160.4657893224081
full_adder,8,1.432,189.33206321988382,3.9996308051348417,2000,178.86892730367444
full_adder,8,1.434,190.47830748799478,3.9397152823965307,2000,176.18942366866847
full_adder,8,1.44,181.89382007958528,3.6896110642989597,1600,147.5844425719584
full_adder,8,1.46,166.0735086365784,3.5458384696411485,1600,141.83353878564594
full_adder,8,1.48,145.92766895868024,2.8536766471766017,1600,114.14706588706407
full_adder,8,1.5,148.67605379403102,16.06437952230658,100,160.6437952230658
full_adder,8,1.6,84.68792566169978,5.427190778035075,100,54.27190778035075
full_adder,8,1.8,57.25405133356516,3.646773299278019,100,36.467732992780185
full_adder,8,2.0,35.24949582796697,1.873973168839569,100,18.73973168839569
full_adder,8,5.0,5.589822938165693,0.18369009436151243,100,1.8369009436151242
full_adder,8,10.0,2.1270037290964,0.05912919915950142,100,0.5912919915950142
full_adder,8,20.0,0.9538400224559682,0.005836893901972288,1600,0.2334757560788915
full_adder,8,40.0,0.4554468151546108,0.005451159779462713,400,0.10902319558925426
full_adder,8,80.0,0.22473071672868286,0.0026235674240706695,400,0.05247134848141339
full_adder,8,100.0,0.17287050885067864,0.0045686741430072085,100,0.045686741430072085
full_adder,8,200.0,0.0853488463224307,0.001027028194723831,400,0.02054056389447662
full_adder,8,400.0,0.04419290107731479,0.0005285578314255622,400,0.010571156628511245
full_adder,8,600.0,0.02871116797561151,0.0001629245948948294,1600,0.006516983795793176
full_adder,8,800.0,0.021313896045567198,0.00024878152057687555,400,0.004975630411537511
full_adder,8,1000.0,0.017371401362916247,0.00020172860139655206,400,0.004034572027931041
full_adder,10,100.0,0.20815309925080325,0.004405865161271151,100,0.04405865161271151
full_adder,16,1.3,4450.588791138963,466.66526684032823,100,4666.652668403282
full_adder,16,1.4,1108.735497426677,105.13926646214135,100,1051.3926646214136
full_adder,16,1.42,837.7500870593451,25.663452232497832,800,725.8720440902504
full_adder,16,1.426,804.7660814145199,24.42036119566238,1000,772.2396266228592
full_adder,16,1.428,848.1717105021454,25.160237097005034,1000,795.6365569639873
full_adder,16,1.43,773.6351408038203,20.559835455946658,1000,650.1590835907788
full_adder,16,1.432,747.7940886563133,22.607027099756724,1000,714.8969676038183
full_adder,16,1.434,709.5910752567041,19.667177846402147,1000,621.9307714223596
full_adder,16,1.44,711.6040095740578,22.060473998279285,800,623.9644304149117
full_adder,16,1.46,571.8411853188638,16.252225483746,800,459.68235395718455
full_adder,16,1.48,475.54385911989897,12.125627106381797,800,342.96452612247936
full_adder,16,1.5,384.01136517733903,31.254000142613656,100,312.54000142613654
full_adder,16,1.6,229.0772575628981,14.784995204696084,100,147.84995204696085
full_adder,16,1.8,110.90235883317432,5.032687005102741,100,50.326870051027406
full_adder,16,2.0,82.10685832301495,3.389780114991623,100,33.897801149916226
full_adder,16,4.0,15.1485939900013,0.29290149867113974,200,4.142252718601309
full_adder,16,8.0,5.6392784408882015,0.07998335730429293,200,1.1311354866386423
full_adder,16,10.0,4.320860330313704,0.06843966633860274,200,0.9678830434034138
full_adder,16,20.0,1.873177416382112,0.03854502738937165,100,0.3854502738937165
full_adder,16,40.0,0.9190298791428789,0.017634465256439653,100,0.17634465256439652
full_adder,16,60.0,0.5706789205408451,0.009236212166379038,100,0.09236212166379038
full_adder,16,80.0,0.4323002378789523,0.007519637612599465,100,0.07519637612599465
full_adder,16,100.0,0.3397187695795807,0.004376721602079806,200,0.061896190483925626
full_adder,16,200.0,0.17031538413706948,0.0030256553788793952,100,0.030256553788793952
full_adder,16,400.0,0.08148354326647997,0.0013958223563679778,100,0.013958223563679779
full_adder,16,600.0,0.05510337283011608,0.001009482946148219,100,0.010094829461482189
full_adder,16,800.0,0.041506252241501264,0.000648578753264245,100,0.006485787532642449
full_adder,16,1000.0,0.03411161464039496,0.0005573423555054012,100,0.005573423555054012
full_adder,32,1.42,3548.4899334140882,102.14561977155084,1200,3538.428064298763
full_adder,32,1.426,3383.7026314937307,109.0434893407206,1000,3448.257903289695
