name,mod,rate,time,mean_stderr,trial,std
precede_adder,1,0.1,1641.228966088679,161.77135267715116,100,1617.7135267715116
precede_adder,1,0.2,304.15961964102274,31.51197519039344,100,315.1197519039344
precede_adder,1,0.5,33.32463489021525,1.828838470123833,400,36.57676940247666
precede_adder,1,1.0,7.692328555206029,0.33944653789429113,400,6.788930757885822
precede_adder,1,1.2,5.53169693106264,0.23679833261320102,400,4.73596665226402
precede_adder,1,1.3,4.948178173809519,0.2033584472505533,400,4.0671689450110655
precede_adder,1,1.4,4.236182689122024,0.18147813371456392,400,3.6295626742912783
precede_adder,1,1.5,3.720432921244473,0.14140669969556408,400,2.8281339939112815
precede_adder,1,1.6,3.4328695423064097,0.15591865184745163,400,3.1183730369490323
precede_adder,1,1.8,3.1827564040282015,0.12340990508163115,400,2.468198101632623
precede_adder,1,2.0,2.496785326110306,0.08982871560765013,400,1.7965743121530027
precede_adder,1,2.2,2.2904495218025764,0.08652530868576645,400,1.730506173715329
precede_adder,1,2.4,1.8705135450115113,0.07241362081944765,400,1.4482724163889529
precede_adder,1,2.6,1.7076144374252151,0.06561077707019769,400,1.3122155414039538
precede_adder,1,2.8,1.4613250445592172,0.04658568332368057,400,0.9317136664736114
precede_adder,1,3.0,1.4989202813433353,0.05758136812354277,400,1.1516273624708553
precede_adder,1,3.2,1.266553239138828,0.044081916369872985,400,0.8816383273974597
precede_adder,1,3.6,1.131581008730592,0.03922239060859201,400,0.7844478121718402
precede_adder,1,4.0,0.9926255071711368,0.034259546296202904,400,0.6851909259240581
precede_adder,1,5.0,0.7264762096651816,0.023691319830195734,400,0.4738263966039147
precede_adder,1,8.0,0.4331442985095853,0.014644275668966556,400,0.2928855133793311
precede_adder,1,10.0,0.3389581746091862,0.010626695707834404,400,0.2125339141566881
precede_adder,1,20.0,0.1456873325271704,0.0046172268640462585,400,0.09234453728092518
precede_adder,1,40.0,0.07514224469324673,0.00221085764076366,400,0.044217152815273206
precede_adder,1,60.0,0.051079917185463494,0.0008043134508396598,1600,0.03217253803358639
precede_adder,1,80.0,0.037441851882518744,0.0011405888237205728,400,0.022811776474411453
precede_adder,1,100.0,0.030198709095714697,0.0009163790719387064,400,0.01832758143877413
precede_adder,1,200.0,0.014727088795531904,0.000428566555250905,400,0.0085713311050181
precede_adder,1,400.0,0.007370032038493917,0.00021486228152770029,400,0.004297245630554006
precede_adder,1,600.0,0.004988489270715335,0.00013579460019532287,400,0.0027158920039064573
precede_adder,1,800.0,0.0038467772927623335,0.00011068827462608107,400,0.0022137654925216215
precede_adder,1,1000.0,0.002826037408245445,8.461030754592737e-05,400,0.0016922061509185473
precede_adder,1,2000.0,0.0015648601948475894,4.5691359833694064e-05,400,0.0009138271966738813
precede_adder,1,4000.0,0.0007627373871704672,2.213797104316906e-05,400,0.0004427594208633812
precede_adder,1,8000.0,0.00037200493318054065,1.0513035763194605e-05,400,0.0002102607152638921
precede_adder,1,10000.0,0.0003026815338685579,8.822076019772636e-06,400,0.00017644152039545272
precede_adder,2,0.1,1498792.268975398,170441.78955473698,100,1704417.89554737
precede_adder,2,0.2,32184.10495668148,3640.416060115859,100,36404.16060115859
precede_adder,2,0.5,352.97754905669876,19.33201903199031,400,386.6403806398062
precede_adder,2,1.0,25.47576623958279,1.1896442209304028,400,23.792884418608054
precede_adder,2,1.2,14.998802388176939,0.6281235955576224,400,12.562471911152448
precede_adder,2,1.3,12.59330539519226,0.5502235801391049,400,11.004471602782097
precede_adder,2,1.4,10.455784529730424,0.39658529031371503,400,7.931705806274301
precede_adder,2,1.5,9.275259463420278,0.3796522051309257,400,7.593044102618514
precede_adder,2,1.6,7.576924136491763,0.27684235001145036,400,5.536847000229007
precede_adder,2,1.8,6.225008885447034,0.23425671760442968,400,4.6851343520885935
precede_adder,2,2.0,4.836920330306298,0.1705242329318019,400,3.4104846586360384
precede_adder,2,2.2,3.7497049416893775,0.12553516509007379,400,2.5107033018014757
precede_adder,2,2.4,3.4957775199327443,0.11200365843730796,400,2.240073168746159
precede_adder,2,2.6,3.010149501990856,0.09615333848001238,400,1.9230667696002477
precede_adder,2,2.8,2.7712165958736614,0.08480581674908144,400,1.6961163349816288
