name,mod,rate,time,mean_stderr,trial,std
mixing,1,0.01,96.40770689342511,4.436886698912325,455,94.52100240427872
mixing,1,0.02,46.62412712366053,2.144453839474869,448,46.53243347438828
mixing,1,0.04,25.414873826718395,1.1467869351913473,464,24.317855599646663
mixing,1,0.08,13.391952621603716,0.6110610999246056,447,12.941289601708585
mixing,1,0.1,10.053990377305144,0.4867843909829606,459,10.03668850791798
mixing,1,0.2,4.989995668215571,0.2648397626382322,451,5.581738390002247
mixing,1,0.4,2.61486541425614,0.1328673295896598,438,2.710727879821451
mixing,1,0.8,1.2771247352519668,0.05622747751510076,438,1.2610240425656822
mixing,1,1.0,1.0583221759478443,0.04873056044366062,443,1.0687654195698888
mixing,1,1.2,0.9178963241182744,0.038497967856866266,450,0.8717211384422365
mixing,1,1.6,0.5862510634523226,0.027813626765599654,440,0.6064704652451408
mixing,1,1.8,0.5996810881376452,0.027866619152170546,428,0.5905488094889888
mixing,1,1.85,0.5156136699418244,0.024863955836886168,447,0.5401998904696208
mixing,1,1.9,0.4865484812651638,0.021469729749140003,463,0.48001165231848364
mixing,1,1.95,0.5417199427661753,0.024440295519824826,450,0.5285478302760452
mixing,1,2.0,0.4849941103178605,0.021132753315996736,456,0.4636965889261448
mixing,1,2.05,0.5099115000388948,0.021504400087985577,464,0.45924378646624114
mixing,1,2.1,0.5077105178467815,0.024517718335359012,434,0.5111494014748572
mixing,1,2.15,0.4951776701625691,0.024556633125044827,454,0.5076186265820767
mixing,1,2.2,0.4588703841923786,0.021965089918758597,427,0.460244162497997
mixing,1,2.4,0.4045439847731833,0.019864465058273835,469,0.4328267005230329
mixing,1,2.8,0.33766253697356347,0.016426750625423973,445,0.33790673832613793
mixing,1,3.2,0.3191323057030316,0.01568821377663183,455,0.32735291435985875
mixing,1,4.0,0.25295739021587843,0.01243540792185917,456,0.25381075715979623
mixing,1,8.0,0.12257866093764556,0.005329263923642728,466,0.11791354652926334
mixing,1,10.0,0.10549363604769692,0.005107412609081396,475,0.10973997117724463
mixing,1,100.0,0.009676258543013187,0.0004614835465482121,448,0.009601186595363156
mixing,2,0.01,11262.86171632629,540.5353497212412,426,11012.981598376364
mixing,2,0.02,2697.8303570895287,127.2170872143998,457,2753.936404387195
mixing,2,0.04,661.3129830855587,33.710299393537674,437,661.2768777188213
mixing,2,0.08,178.65092896091872,8.435383664855042,445,177.51666282455386
mixing,2,0.1,121.86515052012712,5.212929592480447,446,115.1245724365312
mixing,2,0.2,35.22226792281513,1.768875948709889,482,36.90206513675034
mixing,2,0.4,11.433273818651548,0.5452689263178895,456,11.167856078738618
mixing,2,0.8,4.130709113481996,0.16040261392561775,480,3.564252015879272
mixing,2,1.0,3.004336047144363,0.1215363784128973,446,2.558876705283828
mixing,2,1.2,2.3580204200751367,0.09402885222262398,475,2.082372095527681
mixing,2,1.6,1.6509866377367126,0.06958051415031175,445,1.4079793335012054
mixing,2,1.8,1.4000330399201166,0.05248639061928184,427,1.081582768938454
mixing,2,1.85,1.375893344225078,0.05618574048934403,440,1.1910884017339183
mixing,2,1.9,1.2770893884852053,0.04977530031757594,471,1.098003013644376
mixing,2,1.95,1.358495438291731,0.05189575352886214,464,1.1265002019218384
mixing,2,2.0,1.269411834441595,0.05126662987044989,426,1.048515894387992
mixing,2,2.05,1.2498790879350772,0.0512747834789681,431,1.1025809006149936
mixing,2,2.1,1.1575020343720879,0.047224571434081014,441,1.0074085229967775
mixing,2,2.15,1.1132042103857624,0.04446450009712024,459,0.9598112867814824
mixing,2,2.2,1.1384039444905252,0.042108175688872464,463,0.9258921857729903
mixing,2,2.4,1.0112180782147828,0.037257935242885586,430,0.8107004269970751
mixing,2,2.8,0.8534902700854309,0.03328309821174275,436,0.6834555317655414
mixing,2,3.2,0.7307007354241034,0.027530884700144035,454,0.5767476152284848
mixing,2,4.0,0.572982599137528,0.021689388060801403,458,0.45523488069827284
mixing,2,8.0,0.2741311301964092,0.009541388894685926,445,0.20319276786875376
mixing,2,10.0,0.2069406000466927,0.006576996348811289,479,0.1442131480283788
mixing,2,100.0,0.018105490266191886,0.0005904058121701864,449,0.012333522723368098
mixing,4,0.1,11987.099137731035,620.4543823950094,426,13222.96413904461
mixing,4,0.2,924.6640930501898,42.90039816751867,457,896.8738195797482
mixing,4,0.4,96.50721399908531,4.503762509116888,433,95.64455851359406
mixing,4,0.8,16.2150220503104,0.6106780094418124,455,13.631032034790644
mixing,4,1.0,10.005733248555206,0.026462899583509635,100560,8.368167280607022
mixing,4,1.2,7.113638962451536,0.25383314254227113,437,5.331462597076956
mixing,4,1.6,4.260236648531987,0.1381646471407448,451,2.962839830363376
mixing,4,1.8,3.3484098552564037,0.11262951231622334,437,2.379743259276946
mixing,4,1.85,3.3842919441943917,0.10972111021186835,456,2.4231008277219455
